date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
18/09/2016 14:29;34;92;# Salvini: orgogliosi della nostra storia, ma chi si ferma ostaggio del passato non ha futuro! # Pontida16pic.twitter.com/yUn7pGlo78;;;# #;7,77485E+17;https://twitter.com/matteosalvinimi/status/777484731105570817
18/09/2016 14:28;36;85;# Salvini: io non sto sacrificandomi per partecipare, io sono qua per VINCERE!!! # Pontida16pic.twitter.com/bHIwrZgzNo;;;# #;7,77484E+17;https://twitter.com/matteosalvinimi/status/777484472069521408
18/09/2016 14:28;22;69;# Salvini: IO SONO QUA PER VINCERE! # Pontida16;;;# #;7,77484E+17;https://twitter.com/matteosalvinimi/status/777484373885087744
18/09/2016 14:27;35;83;# Salvini: Sono stato felice nel vedere il gemellaggio ai gazebo tra Liguria e Sicilia. Uomini liberi con problemi comuni! # Pontida16;;;# #;7,77484E+17;https://twitter.com/matteosalvinimi/status/777484251524628480
18/09/2016 14:27;31;77;# Salvini: servono stipendi adatti al costo della vita, che varia a seconda dei territori. # Pontida16;;;# #;7,77484E+17;https://twitter.com/matteosalvinimi/status/777484195912441857
18/09/2016 14:26;24;67;# Salvini: La # buonascuola è un attentato alla libertà di INSEGNAMENTO! Concorsi nazionali con graduatorie REGIONALI! # Pontida16;;;# # #;7,77484E+17;https://twitter.com/matteosalvinimi/status/777483926369669120
18/09/2016 14:26;24;60;# Salvini: su la testa insegnanti e professori liberi, la # buonascuola di Renzi fa schifo! # Pontida16;;;# # #;7,77484E+17;https://twitter.com/matteosalvinimi/status/777483865610915840
18/09/2016 14:25;45;108;# Salvini: cancelliamo la farsa dell'obbligatorietà dell'azione penale, i giudici siano elettivi! No a casta di intoccabili! # Pontida16;;;# #;7,77484E+17;https://twitter.com/matteosalvinimi/status/777483663701409792
18/09/2016 14:25;42;88;# Salvini: I GIUDICI devono essere eletti dal POPOLO! # Pontida16;;;# #;7,77484E+17;https://twitter.com/matteosalvinimi/status/777483570189332480
18/09/2016 14:21;24;65;# Salvini: aprire le porte delle sezioni della Lega, cresciamo, senza paura! # pontida16;;;# #;7,77483E+17;https://twitter.com/matteosalvinimi/status/777482710302466052
18/09/2016 14:21;30;66;# Salvini: Onestà, capacità e libertà: queste devono essere le parole d'ordine! # Pontida16;;;# #;7,77483E+17;https://twitter.com/matteosalvinimi/status/777482629998346240
18/09/2016 14:20;27;62;# Salvini: l'onestà da sola non basta, però, se vai ad amministrare e non capisci niente, magari con città sommersa da rifiuti! # Pontida16;;;# #;7,77482E+17;https://twitter.com/matteosalvinimi/status/777482311508103168
18/09/2016 14:19;19;54;# Salvini: Nelle nostre liste l'onestà deve andare di MODA! # Pontida16;;;# #;7,77482E+17;https://twitter.com/matteosalvinimi/status/777482120986058752
18/09/2016 14:18;19;56;# Salvini: i Cinquestelle litigano online, è tutto via Internet, questa non è democrazia. # pontida16;;;# #;7,77482E+17;https://twitter.com/matteosalvinimi/status/777481990215991296
18/09/2016 14:17;52;120;# Salvini: I Sindicati sono i principali complici del disastro! Dove sono stati in questi anni? # Pontida16;;;# #;7,77482E+17;https://twitter.com/matteosalvinimi/status/777481593149677568
18/09/2016 14:16;53;143;# Salvini: le arance del Marocco e il riso della Birmania Renzi li dia da mangiare ai suoi figli! # pontida16;;;# #;7,77482E+17;https://twitter.com/matteosalvinimi/status/777481510882533376
18/09/2016 14:16;31;70;# Salvini: Dobbiamo essere UNITI, per portare avanti il progetto della LEGA! Fuori hanno banche, giornali, tv, noi NO! # Pontida16;;;# #;7,77481E+17;https://twitter.com/matteosalvinimi/status/777481421707440128
18/09/2016 14:13;64;200;# Salvini: Andassero a scuola quegli ignoranti dei centri sociali. Quando saremo al Governo chiuderemo pure quelli. # Pontida16;;;# #;7,77481E+17;https://twitter.com/matteosalvinimi/status/777480688870289409
18/09/2016 14:13;28;78;# Salvini: basta Prefetti! Siano i Sindaci in prima linea per i loro territori, con tutti i poteri necessari. # pontida16;;;# #;7,77481E+17;https://twitter.com/matteosalvinimi/status/777480576228098048
18/09/2016 14:12;32;120;Chiunque pensa di fare accordi con la Lega non mi porti la L.Elettorale, ma un accordo per mandare a casa tutti i PREFETTI! # Pontida16;;;#;7,7748E+17;https://twitter.com/matteosalvinimi/status/777480375123734528
18/09/2016 14:11;35;92;# Salvini: milioni di cittadini del Sud sono stati considerati per anni solo un bacino elettorale! # pontida16;;;# #;7,7748E+17;https://twitter.com/matteosalvinimi/status/777480281959895040
18/09/2016 14:11;46;122;# Salvini: Miglio aveva visto lontano, questo Paese sta insieme se rispetta le proprie diversità, con un'organizzazione federale. # pontida16;;;# #;7,7748E+17;https://twitter.com/matteosalvinimi/status/777480078800392193
18/09/2016 14:11;38;113;# Salvini: Prima ci liberiamo dai massoni delle banche e da Bruxelles poi riorganizziamo lo Stato come vogliamo! # Pontida16;;;# #;7,7748E+17;https://twitter.com/matteosalvinimi/status/777480060215394304
18/09/2016 14:10;33;70;# Salvini: orgoglioso di accordo con @ MLP_officiel, austriaci, tedeschi, russi e tanti altri alleati! # pontida16;;@;# #;7,7748E+17;https://twitter.com/matteosalvinimi/status/777479833832005632
18/09/2016 14:09;58;112;# Salvini: Se ti chiami Formigoni, Verdini, Fini o Scajola NON MI INTERESSI! # Pontida16;;;# #;7,7748E+17;https://twitter.com/matteosalvinimi/status/777479552020910080
18/09/2016 14:08;35;75;# Salvini: che federalismo fai, che libertà ottieni se non ti svincoli dall'Europa che ci massacra! # pontida16;;;# #;7,77479E+17;https://twitter.com/matteosalvinimi/status/777479483863490560
18/09/2016 14:07;73;141;# Salvini: Chi non capisce che l'Euro ci ha rovinato è ingenuo o in malafede! # Pontida16;;;# #;7,77479E+17;https://twitter.com/matteosalvinimi/status/777479237305499649
18/09/2016 14:07;45;95;# Salvini: mi dicevano nel 2014: attento a non mettere in discussione l'Euro, spaventi. Ma se è una moneta criminale!!! # pontida16;;;# #;7,77479E+17;https://twitter.com/matteosalvinimi/status/777479160566611968
18/09/2016 14:07;67;132;# Salvini: Stiamo morendo di PERBENISMO. Siamo OSPITI a casa NOSTRA! # Pontida16;;;# #;7,77479E+17;https://twitter.com/matteosalvinimi/status/777479125401493506
18/09/2016 14:06;42;93;# Salvini: confini, moneta, agricoltura, commercio, banche: vaffanculo a Bruxelles e a tutti i burocrati! # pontida16;;;# #;7,77479E+17;https://twitter.com/matteosalvinimi/status/777478916458082304
18/09/2016 14:06;51;136;# Salvini: La libertà dobbiamo andarla a prendere a Bruxelles da chi sta rovinando la nostra economia, agricoltura. BASTA EURO! # Pontida16;;;# #;7,77479E+17;https://twitter.com/matteosalvinimi/status/777478850083160068
18/09/2016 14:05;48;83;# Salvini: non è a Roma che si decide ormai, la libertà la dobbiamo prendere da Bruxelles!!! # pontida16;;;# #;7,77479E+17;https://twitter.com/matteosalvinimi/status/777478716138061824
18/09/2016 14:04;24;81;# Salvini: Chi ci vuole seguire sulla flat tax, contro la L.Fornero, contro gli studi di settore?? # Pontida16;;;# #;7,77479E+17;https://twitter.com/matteosalvinimi/status/777478507475660800
18/09/2016 14:04;40;112;# Salvini: non mi interessano le poltrone, non mi interessano iparlamentari...!io lo voglio cambiare queste Paese!!! # pontida16;;;# #;7,77478E+17;https://twitter.com/matteosalvinimi/status/777478446549204993
18/09/2016 14:04;30;85;# Salvini: Se qualcuno pensa che la Lega sia ancora un partitino servo di qualcun altro HA SBAGLIATO TUTTO! # Pontida16;;;# #;7,77478E+17;https://twitter.com/matteosalvinimi/status/777478341393866752
18/09/2016 14:03;14;40;# Salvini: anche noi ci siamo complicati un pochino la vita, ce lo diciamo sottovoce? # pontida16;;;# #;7,77478E+17;https://twitter.com/matteosalvinimi/status/777478168701759488
18/09/2016 14:03;17;50;Un po' come per la nazionale di calcio, il giorno dopo sono tutti allenatori. Anche qua ci sono un po' di segretari federali. # Pontida16;;;#;7,77478E+17;https://twitter.com/matteosalvinimi/status/777478057028354048
18/09/2016 14:02;24;54;# Salvini: da 1.008 giorni mi avete scelto come segretario federale: entusiasmanti ma impegnativi. # pontida16;;;# #;7,77478E+17;https://twitter.com/matteosalvinimi/status/777477842548486144
18/09/2016 14:00;51;150;# Salvini: La libertà non ha confini, la generosità non ha confini. Però prima penso ai miei cittadini poi al resto del mondo! # Pontida16;;;# #;7,77477E+17;https://twitter.com/matteosalvinimi/status/777477452692094976
18/09/2016 14:00;35;86;# Salvini: un uomo come il sindaco di Amatrice è mio fratello, prima la nostra gente! # pontida16;;;# #;7,77477E+17;https://twitter.com/matteosalvinimi/status/777477425508810752
18/09/2016 13:58;41;131;# Salvini: quelli di Amatrice sono i nostri fratelli, altro che i ciabattanti che bivaccano nelle nostre città! # pontida16;;;# #;7,77477E+17;https://twitter.com/matteosalvinimi/status/777476884061978624
18/09/2016 13:57;25;72;# Salvini: grazie al sindaco di Amatrice, cosí colpita dal terremoto, ci ha inviato un minuto di messaggio. # pontida16;;;# #;7,77477E+17;https://twitter.com/matteosalvinimi/status/777476602208874496
18/09/2016 13:56;9;57;# Salvini: Vi porto il saluto anche della comunità dell'Aquila, che avuto l'orgoglio di rialzarsi senza pretendere nulla! # Pontida16;;;# #;7,77476E+17;https://twitter.com/matteosalvinimi/status/777476340773691393
18/09/2016 13:55;21;67;# Salvini: ricordiamo Oneto, Manfredini, Farassino, Vittoria Cola e tutti i fratelli che non ci sono piú, lottiamo anche per loro # pontida16;;;# #;7,77476E+17;https://twitter.com/matteosalvinimi/status/777476146774573056
18/09/2016 13:53;35;108;# Salvini: Vi porto il saluto di una donna di 83 anni, la mamma di Gianluca # Buonanno! # Pontida16;;;# # #;7,77476E+17;https://twitter.com/matteosalvinimi/status/777475656066207744
18/09/2016 13:52;22;65;# Salvini: vediamo se si ricordano anche al Tg1, abbiamo i giornalisti piú servi. # pontida16;;;# #;7,77475E+17;https://twitter.com/matteosalvinimi/status/777475315237093376
18/09/2016 13:52;23;64;# Salvini: Fatevi sentire!!! Al referendum si vota si o NO????? si o NO??? # Pontida16;;;# #;7,77475E+17;https://twitter.com/matteosalvinimi/status/777475310770151426
18/09/2016 13:51;16;50;# Salvini: grazie di cuore a chi arriva da vicino e da lontano, siete splendidi! # iovotono # pontida16;;;# # #;7,77475E+17;https://twitter.com/matteosalvinimi/status/777475152154165248
18/09/2016 13:48;14;31;+++ Eccomi, amici: In diretta dallo splendido palco di # Pontida16! +++ https://www.facebook.com/salviniofficial/videos/10154087352963155/ …;;;#;7,77474E+17;https://twitter.com/matteosalvinimi/status/777474332654198784
18/09/2016 13:31;38;93;Tra poco tocca a me, è sempre una grande emozione. Se avete voglia seguitemi in diretta su Facebook! # Pontida16pic.twitter.com/EbSlitcyts;;;#;7,7747E+17;https://twitter.com/matteosalvinimi/status/777470174916186112
18/09/2016 13:08;66;126;Noi non dimentichiamo l'insegnamento di Papa Benedetto XVI. # Pontida16pic.twitter.com/CTlGqXg6Ha;;;#;7,77464E+17;https://twitter.com/matteosalvinimi/status/777464430640697344
18/09/2016 12:52;40;66;# Makevalserianagreatagain # Pontida16pic.twitter.com/qPOC9Gf4xt;;;# #;7,7746E+17;https://twitter.com/matteosalvinimi/status/777460169819193344
18/09/2016 12:30;38;85;Il Veneto sempre in prima linea a # Pontida16!pic.twitter.com/XnQxAhwR4f;;;#;7,77455E+17;https://twitter.com/matteosalvinimi/status/777454736199053312
18/09/2016 12:13;41;89;Dalla Puglia a # Pontida16 con amore!pic.twitter.com/jtkXItStAM;;;#;7,7745E+17;https://twitter.com/matteosalvinimi/status/777450371925024768
18/09/2016 12:02;40;86;Con gli amici della Calabria di @ Noiconsalvini a # Pontida16.pic.twitter.com/BKgCSw3iwH;;@;#;7,77448E+17;https://twitter.com/matteosalvinimi/status/777447730528616452
18/09/2016 11:52;32;70;Con gli amici della Liguria a # Pontida16.pic.twitter.com/CleGQhvuww;;;#;7,77445E+17;https://twitter.com/matteosalvinimi/status/777445236595363844
18/09/2016 11:35;42;107;La diretta da # Pontida16 sulle pagine Facebook Lega e NCS. Il mio intervento dalle ore 12 circa sulla mia pagina.pic.twitter.com/YXVKgVFHNC;;;#;7,77441E+17;https://twitter.com/matteosalvinimi/status/777440810447020032
18/09/2016 10:41;52;116;Solo la Lega si oppone all'idiota direttiva BOLKESTEIN. # Pontida16pic.twitter.com/DvqbM9VoHs;;;#;7,77427E+17;https://twitter.com/matteosalvinimi/status/777427322332995584
18/09/2016 10:14;63;193;Da Amatrice a # Pontida16, solidarietà e affetto ai nostri fratelli colpiti dal terremoto.pic.twitter.com/7E2XfqAEqy;;;#;7,7742E+17;https://twitter.com/matteosalvinimi/status/777420460749357057
18/09/2016 10:04;63;190;Buongiorno da # Pontida16! Colori, culture, difesa dei nostri prodotti, alla faccia dell'Unione Sovietica Europea!pic.twitter.com/JkURAguPBo;;;#;7,77418E+17;https://twitter.com/matteosalvinimi/status/777417955839737856
17/09/2016 11:05;166;296;I padri dell'Euro, che bravi ragazzi...pic.twitter.com/0r9KmT279U;;;;7,77071E+17;https://twitter.com/matteosalvinimi/status/777070976156758016
17/09/2016 10:05;139;334;"In platea con # Parisi, per preparare un nuovo"" centrodestra, ci sono Scajola, Miccichè e Formigoni... Lasciamo perdere, meglio # Pontida16!""";;;# #;7,77056E+17;https://twitter.com/matteosalvinimi/status/777055792910503936
16/09/2016 18:26;126;332;Uniti si vince! E l'incapace Renzi lo mandiamo a casa. # pontida16 # iovotonopic.twitter.com/M0LLF7dIxN;;;# #;7,76819E+17;https://twitter.com/matteosalvinimi/status/776819473844146176
16/09/2016 16:03;176;345;Che paura........... # ciaozandapic.twitter.com/NMiP0VL6Q8;;;#;7,76784E+17;https://twitter.com/matteosalvinimi/status/776783546530861057
16/09/2016 14:38;126;218;Como in balia di clandestini e centri a-sociali, vergogna e schifo! Guardare per credere.http://tv.ilpopulista.it/video/16-Settembre-2016/4988/como-sugli-immigrati-comandano-i-no-borders-e-la-polizia-ha-le-mani-legate.html …;;;;7,76762E+17;https://twitter.com/matteosalvinimi/status/776762060101279745
16/09/2016 13:14;292;616;È morto Carlo Azeglio # Ciampi. Cordoglio e un pensiero alla famiglia.pic.twitter.com/80lu5USbqy;;;#;7,76741E+17;https://twitter.com/matteosalvinimi/status/776741136425684992
16/09/2016 10:45;143;389;Alle 14 sarò a COMO in solidarietà ai cittadini che da settimane convivono con centinaia di clandestini. Basta, basta, basta!!! A casa.;;;;7,76704E+17;https://twitter.com/matteosalvinimi/status/776703615985651712
15/09/2016 22:48;59;135;15 settembre 1996, emozioni e coraggio sul Po. 18 settembre 2016, emozioni e futuro a # Pontida. Vi aspetto.;;;#;7,76523E+17;https://twitter.com/matteosalvinimi/status/776523099948847105
15/09/2016 19:34;115;319;"Festa dell'Unita di Modena, Renzi:Salvini non si vede più, prima era in tutte le trasmissioni ora è a Chi l'ha visto"". Ha paura? # iovotono""";;;#;7,76474E+17;https://twitter.com/matteosalvinimi/status/776474215318974464
15/09/2016 16:21;94;208;Dati alla mano, fuori dall'Euro c'è vita, sviluppo, futuro! https://www.facebook.com/salviniofficial/videos/10154077011213155/ …;;;;7,76426E+17;https://twitter.com/matteosalvinimi/status/776425758982012928
15/09/2016 14:11;77;194;Domani sera, per chi è già a Pontida in vista di domenica, convegno su LIBERTÀ, IDENTITÀ, SOVRANITÀ!pic.twitter.com/sShEN8dZke;;;;7,76393E+17;https://twitter.com/matteosalvinimi/status/776393112977637376
15/09/2016 12:10;124;271;Se i figli dei Rom non vanno a scuola è colpa nostra??? Ma per piacere! Togliamoli a genitori delinquenti!http://www.ilfattoquotidiano.it/2016/09/14/rom-cara-ministra-oggi-a-scuola-mio-fratello-scoprira-di-essere-diverso-dagli-altri/3030481/ …;;;;7,76363E+17;https://twitter.com/matteosalvinimi/status/776362601706029056
15/09/2016 09:58;148;337;Dieci anni fa ci lasciava # OrianaFallaci.pic.twitter.com/0WTxwSgYa6;;;#;7,76329E+17;https://twitter.com/matteosalvinimi/status/776329446232129536
14/09/2016 16:27;85;168;Un minuto per smontare le palle degli EURO-BUGIARDI!https://www.facebook.com/salviniofficial/videos/10154076647108155/ …;;;;7,76065E+17;https://twitter.com/matteosalvinimi/status/776064725318770688
14/09/2016 14:02;128;287;Ragazza di 17 anni, probabilmente ubriaca, è stata violentata nel bagno di una discoteca di Rimini da un albanese.pic.twitter.com/0SjgedJrlA;;;;7,76028E+17;https://twitter.com/matteosalvinimi/status/776028308790185984
14/09/2016 11:26;221;515;Ambasciatore Usa in Italia minaccia gli italiani che voteranno NO al Referendum. Andrebbe allontanato dall'Italia. Mai più schiavi.;;;;7,75989E+17;https://twitter.com/matteosalvinimi/status/775989044136316928
14/09/2016 11:22;200;456;Espellere e respingere, espellere e respingere, per il bene di tutti. O si arriverà allo scontro sociale. Sbaglio?pic.twitter.com/B5eAkKjgvD;;;;7,75988E+17;https://twitter.com/matteosalvinimi/status/775988066746064896
13/09/2016 15:21;222;511;Un abbraccio a Rodolfo, ogni tanto la Giustizia vince!pic.twitter.com/RhEVG5Ny2c;;;;7,75686E+17;https://twitter.com/matteosalvinimi/status/775685830967001088
13/09/2016 15:19;117;187;Lobby e poteri forti gettano la maschera! Anche per questo, da uomo libero, # iovotonohttp://m.huffpost.com/it/entry/11987806 …;;;#;7,75685E+17;https://twitter.com/matteosalvinimi/status/775685416443846656
13/09/2016 11:46;226;307;PAZZESCO> http://www.affaritaliani.it/politica/pensioni-salvini-lega-pronta-al-referendum-per-abrogare-l-ape-440393.html …pic.twitter.com/s7euM1tVt2;;;;7,75632E+17;https://twitter.com/matteosalvinimi/status/775631649056911360
13/09/2016 10:37;83;165;Rivoluzione fiscale per uscire dalla crescita ZERO di Renzi e far ripartire l'economia? SI PUÒ! Info sul sito: http://WWW.TASSAUNICA.IT;;;;7,75614E+17;https://twitter.com/matteosalvinimi/status/775614392851390464
13/09/2016 07:34;71;349;Buongiorno Amici, si vola a Strasburgo per combattere!pic.twitter.com/2NEA07GP9P;;;;7,75568E+17;https://twitter.com/matteosalvinimi/status/775568266500669440
13/09/2016 01:06;109;272;"Gli insulti di Saviano a chi sostiene la Lega, da lui definiti un CANCRO""? Li rivolga ai delinquenti! https://www.facebook.com/salviniofficial/videos/10154071813798155/ …""";;;;7,75471E+17;https://twitter.com/matteosalvinimi/status/775470766141898756
12/09/2016 14:11;99;390;Imbrattatori viziati di sinistra, gli farei pulire il muro con la lingua!pic.twitter.com/gHl9ZpdWuT;;;;7,75306E+17;https://twitter.com/matteosalvinimi/status/775305735907471360
12/09/2016 14:08;166;353;"MIGRANTI ECONOMICI??? Ma basta... Con 4 milioni di italiani disoccupati, i profughi"" da aiutare sono loro!""";;;;7,75305E+17;https://twitter.com/matteosalvinimi/status/775305104970899456
12/09/2016 14:08;73;219;CAMBIARE e fare meglio SI PUÒ! Chi non crede nei bambini di oggi, non crede nel Futuro. # primogiornodiscuolapic.twitter.com/Bn1vLP8xuR;;;#;7,75305E+17;https://twitter.com/matteosalvinimi/status/775304971768197120
12/09/2016 09:59;26;76;# Salvini # mattino5 @ mattino5 LIVE TT Segui anche su: FB http://facebook.com/salviniofficial Instagram http://instagram.com/matteosalviniofficial …pic.twitter.com/vYC6z396dD;;@;# #;7,75243E+17;https://twitter.com/matteosalvinimi/status/775242512172716032
12/09/2016 09:24;89;237;# Salvini: VIA legge Fornero, VIA studi di settore e # stopinvasione, chi mi aiuta a farlo è il benvenuto. # mattino5pic.twitter.com/JxZLoiFF9e;;;# # #;7,75234E+17;https://twitter.com/matteosalvinimi/status/775233531249319936
12/09/2016 09:22;65;190;# Salvini: scuola? Servono concorsi su base regionale. Un professore ha diritto a insegnare nel proprio territorio. # mattino5;;;# #;7,75233E+17;https://twitter.com/matteosalvinimi/status/775233114222231552
12/09/2016 09:20;64;174;# Salvini: a @ robertosaviano: cancro d'Italia sono mafiosi, spacciatori, stupratori... non i leghisti. # mattino5pic.twitter.com/IiUtpjH5IT;;@;# #;7,75233E+17;https://twitter.com/matteosalvinimi/status/775232726223970305
12/09/2016 09:20;36;86;# Salvini: @ robertosaviano e @ Fedez? Non stiamo parlando di Battisti... E se devo leggere qualcosa preferisco @ CoronaMauro. # mattino5;;@ @ @;# #;7,75232E+17;https://twitter.com/matteosalvinimi/status/775232492076933120
12/09/2016 09:18;95;217;# Salvini: se arrivano in 500mila in 3 anni e i nostri giovani scappano all'estero, Italia diventa un grande centro di accoglienza # mattino5;;;# #;7,75232E+17;https://twitter.com/matteosalvinimi/status/775232205073293312
12/09/2016 09:17;64;186;# Salvini: gli alberghi vanno prima ai milioni di italiani in difficoltà, e solo dopo agli immigrati. # mattino5;;;# #;7,75232E+17;https://twitter.com/matteosalvinimi/status/775231953729650688
12/09/2016 09:17;82;197;# Salvini: migranti economici, climatici... tra un po' ci saranno quelli calcistici. Non possiamo ospitare in Italia tutta l'Africa # mattino5;;;# #;7,75232E+17;https://twitter.com/matteosalvinimi/status/775231816148086784
12/09/2016 09:16;107;223;# Salvini: dati ufficiali: solo 5 persone su 100 scappano dalla guerra, gli altri vanno rimandati indietro! # mattino5pic.twitter.com/OnozCflXpy;;;# #;7,75232E+17;https://twitter.com/matteosalvinimi/status/775231650124922880
12/09/2016 09:15;75;184;# Salvini: problema immigrazione va risolto a monte, in Italia faccio arrivare e ospito solo chi ha DIRITTO # mattino5pic.twitter.com/aNoD3k5BTo;;;# #;7,75231E+17;https://twitter.com/matteosalvinimi/status/775231342825074688
12/09/2016 09:14;57;133;"# Salvini: e a Milano usano le caserme per i profughi"", da simbolo di sicurezza diventa simbolo di insicurezza. # mattino5""";;;# #;7,75231E+17;https://twitter.com/matteosalvinimi/status/775231106098618368
12/09/2016 09:14;77;186;# Salvini: immigrati? Ormai li andiamo a prendere a casa loro in Libia, facciamo prima ad andare a citofonargli... # mattino5;;;# #;7,75231E+17;https://twitter.com/matteosalvinimi/status/775231012326481920
12/09/2016 09:10;68;138;# Salvini: purtroppo spesso i Cinquestelle sull'immigrazione sono più a sinistra del Pd... # mattino5pic.twitter.com/KN0sAAsp6N;;;# #;7,7523E+17;https://twitter.com/matteosalvinimi/status/775230148329238532
12/09/2016 09:10;25;75;# Salvini: peggio di quelli che avevano lasciato Roma così era difficile fare, ma i M5S non han cominciato benissimo... # mattino5;;;# #;7,7523E+17;https://twitter.com/matteosalvinimi/status/775230003466436608
12/09/2016 09:04;40;143;# Salvini: ma nessuna tolleranza per certi ragazzotti che vanno in piazza a far casino, altrove li metterebbero in galera. # mattino5;;;# #;7,75228E+17;https://twitter.com/matteosalvinimi/status/775228485753303040
12/09/2016 09:03;48;112;# Salvini: contestazioni a Renzi in Sicilia? Invece di parlare di agricoltura e scuola, parla di legge elettorale... # mattino5;;;# #;7,75228E+17;https://twitter.com/matteosalvinimi/status/775228222418149376
12/09/2016 08:45;24;81;Buongiorno Amici. Chi mi fa compagnia alle 9 in diretta su Canale 5 a # mattino5? @ mattino5;;@;#;7,75224E+17;https://twitter.com/matteosalvinimi/status/775223677155696640
12/09/2016 00:07;58;217;Notte serena Amici, quanta gente con la Lega alla Versiliana! Tornare padroni del nostro Futuro, io ci credo.pic.twitter.com/64TazjzrtF;;;;7,75094E+17;https://twitter.com/matteosalvinimi/status/775093538879049729
11/09/2016 20:49;134;298;Renzi, ormai al delirio visto che i No al referendum sono al 54%, alla Festa dell'Unità di Catania ci attacca.pic.twitter.com/qbUpYfjE6r;;;;7,75044E+17;https://twitter.com/matteosalvinimi/status/775043646114717696
11/09/2016 20:47;33;122;Stasera alle 20.30 incontrerò i cittadini alla Versiliana di Marina di Pietrasanta. Dai, prepariamoci e organizziamoci: # renziacasa;;;#;7,75043E+17;https://twitter.com/matteosalvinimi/status/775042995368452096
11/09/2016 18:05;50;166;Povero # Milan, povero Diavolo, che tristezza ragazzi... Ma che si può fare??? @ acmilan # MilanUdinese;;@;# #;7,75002E+17;https://twitter.com/matteosalvinimi/status/775002305888395265
11/09/2016 10:01;165;303;"Secondo @ robertosaviano, voi siete dei fetidi odiosi scherani"", ""muffa"", ""marcio"", un ""cancro""... VERGOGNATI!pic.twitter.com/fvbpWlEqgX""";;@;;7,7488E+17;https://twitter.com/matteosalvinimi/status/774880478537080832
10/09/2016 17:23;171;344;Domani si ricorderà la prima grande strage islamica, # 11settembre. A quanto ci è servita quella lezione?pic.twitter.com/TxL36O9IxE;;;#;7,74629E+17;https://twitter.com/matteosalvinimi/status/774629392404340736
10/09/2016 14:55;91;239;Tutti a Pontida domenica prossima, per continuare a correre e andare a governare (alla faccia di gufi e rosiconi!).pic.twitter.com/BL1xDzKG40;;;;7,74592E+17;https://twitter.com/matteosalvinimi/status/774592053326077952
10/09/2016 13:40;65;456;È dal 21 giugno che non tocco una sigaretta, si tiene duro! Per ora libero dalla nicotina, presto libero da Renzi.;;;;7,74573E+17;https://twitter.com/matteosalvinimi/status/774573295194763266
10/09/2016 12:43;251;468;Il signor Napolitano invita a votare Sì al referendum di Renzi per fermare i POPULISTI. Anche per questo # IOVOTONOpic.twitter.com/hx3sjLzGwq;;;#;7,74559E+17;https://twitter.com/matteosalvinimi/status/774558824736911360
09/09/2016 20:45;171;294;Nel secondo semestre 2016 aumentati LICENZIAMENTI (+7.4% rispetto al 2015) e diminuite le ASSUNZIONI a tempo indeterminato (-29%). # iovotono;;;#;7,74318E+17;https://twitter.com/matteosalvinimi/status/774317827360784384
09/09/2016 17:36;342;480;SENZA VERGOGNA, fai girare! La difesa è sempre LEGITTIMA! # amicideiladripic.twitter.com/NWgfR6RIha;;;#;7,7427E+17;https://twitter.com/matteosalvinimi/status/774270197511446532
09/09/2016 12:59;82;197;La rivoluzione fiscale in Italia è POSSIBILE, con la flat tax al 15%. Ecco come>https://www.facebook.com/salviniofficial/videos/10154060899458155/ …;;;;7,74201E+17;https://twitter.com/matteosalvinimi/status/774200601676775424
09/09/2016 11:06;223;401;"Luride puttane"" e poi giù botte! Stop all'invasione islamica, prima che sia tardi.pic.twitter.com/np7L5Q4GZ0""";;;;7,74172E+17;https://twitter.com/matteosalvinimi/status/774172047215734784
08/09/2016 14:27;93;152;"Lo Stato italiano ha 575 miliardi di crediti inesigibili"" verso gli italiani. Ecco che cosa sono.. VIDEO>https://www.facebook.com/salviniofficial/videos/10154060066203155/ …""";;;;7,7386E+17;https://twitter.com/matteosalvinimi/status/773860208871366656
08/09/2016 12:37;121;316;Ma come, tivù e giornali ci raccontavano che la Clinton aveva già vinto, e invece oggi i sondaggi danno # TRUMP in vantaggio. # godonaldgo;;;# #;7,73833E+17;https://twitter.com/matteosalvinimi/status/773832578654699520
08/09/2016 09:55;147;287;Invece di insultare le donne con improbabili # fertilityday perché governo non approva proposte di legge Lega?pic.twitter.com/wp2EBctUUD;;;#;7,73792E+17;https://twitter.com/matteosalvinimi/status/773791828114112512
07/09/2016 23:53;75;199;# Salvini: terremoto / Renzi sblocchi DECINE DI MLD fermi nei Comuni per patto stabilità. Ricostruire e mettere in sicurezza! # portaaporta;;;# #;7,7364E+17;https://twitter.com/matteosalvinimi/status/773640236115042304
07/09/2016 23:49;118;295;# Salvini: l'immigrazione oggi ormai è INVASIONE, è pulizia etnica al contrario. Chi ha diritto lo accolgo, gli altri VIA! # portaaporta;;;# #;7,73639E+17;https://twitter.com/matteosalvinimi/status/773639404523032576
07/09/2016 23:48;148;312;# Salvini: profughi? I due terzi vengono riconosciuti in realtà come clandestini. E devono essere rispediti a casa loro. # portaaporta;;;# #;7,73639E+17;https://twitter.com/matteosalvinimi/status/773639091082633216
07/09/2016 23:46;97;271;# Salvini: sempre dalla parte di Polizia e Carabinieri! Purtroppo oggi quelli che arrestano vengono spesso subito liberati... # portaaporta;;;# #;7,73639E+17;https://twitter.com/matteosalvinimi/status/773638574449262593
